,id,employee_first_name_caller,employee_last_name_caller,email,group_id,employee_first_name_other,employee_last_name_other,badge_serial_number
552,553,Rafael,Wells,rafael.wells@acme.com,1.0,Rafael,Wells,64d2be70-74ec-4f8f-84c0-e8ba671cb37f
604,605,Savana,Ryan,savana.ryan@acme.com,3.0,Savana,Ryan,5551417e-3baa-4a61-950e-b4a09a9d7676
647,648,Walter,Wright,walter.wright@acme.com,2.0,Walter,Wright,659e9457-6d9f-41b4-9131-eb3874954f87
799,800,Maximilian,Armstrong,maximilian.armstrong@acme.com,6.0,Maximilian,Armstrong,7f86672d-ca00-48fb-8d29-46ae0d8332cf
850,851,Dainton,Evans,dainton.evans@acme.com,6.0,Dainton,Evans,55d78c9a-8364-482c-ba01-4174ab41babb
1012,1013,Dominik,Alexander,dominik.alexander@acme.com,3.0,Dominik,Alexander,9bd3d904-d59f-4a85-8f71-e23da3b3a873
1134,1135,Maximilian,Richards,maximilian.richards@acme.com,6.0,Maximilian,Richards,81bda017-7263-4bcf-920f-ffe2564f5d97
15,16,Florrie,Turner,florrie.turner@acme.com,1.0,Florrie,Turner,f552adb6-2878-40ff-a718-f4fad660773e
97,98,Adele,Riley,adele.riley@acme.com,2.0,Adele,Riley,fa6309f0-05ed-4547-b394-5237b7da7338
187,188,Lyndon,Sullivan,lyndon.sullivan@acme.com,2.0,Lyndon,Sullivan,471eec88-d75e-4526-9114-490174ecf86a
295,296,Aldus,Holmes,aldus.holmes@acme.com,6.0,Aldus,Holmes,80ed2d67-c8a3-405c-96e0-a467a5ab7740
347,348,Olivia,Phillips,olivia.phillips@acme.com,6.0,Olivia,Phillips,6d74d072-83c3-437d-85f7-90f12eddec40
363,364,Ada,Carroll,ada.carroll@acme.com,4.0,Ada,Carroll,ec180a79-065f-40af-b44a-67818acd4ead
397,398,Alissa,Richardson,alissa.richardson@acme.com,6.0,Alissa,Richardson,aa634507-004d-4c11-88c1-924c85174e0f
441,442,Daisy,Crawford,daisy.crawford@acme.com,5.0,Daisy,Crawford,becd2e7d-13eb-49cf-8fa6-8e44cedec0df
533,534,Arianna,Kelly,arianna.kelly@acme.com,6.0,Arianna,Kelly,5f6bdbbf-08d6-42f2-9a9c-e574f9a19bd6
571,572,Madaline,Gray,madaline.gray@acme.com,2.0,Madaline,Gray,737652b6-aa97-40a8-8d7f-57011d9d6bf7
574,575,Tess,Thompson,tess.thompson@acme.com,2.0,Tess,Thompson,43336b8f-aed2-4d88-aa8f-0becc0fe30e6
645,646,Aldus,Carroll,aldus.carroll@acme.com,4.0,Aldus,Carroll,d53cef6a-ad47-4de3-8273-838500eea10c
756,757,Chelsea,Adams,chelsea.adams@acme.com,5.0,Chelsea,Adams,dc499bd5-39b4-43b6-8f15-1d50ea094ed5
897,898,Brooke,Foster,brooke.foster@acme.com,5.0,Brooke,Foster,b50e29b1-a1bf-41b3-9142-d4a3306265b8
991,992,Jessica,Taylor,jessica.taylor@acme.com,1.0,Jessica,Taylor,9a614374-8c82-4e26-ae90-febff1f1081b
1105,1106,Samantha,Harrison,samantha.harrison@acme.com,5.0,Samantha,Harrison,6ad478df-2213-4380-9084-9d03bb57af36
93,94,Ada,Owens,ada.owens@acme.com,2.0,Ada,Owens,e181a6db-00ab-4d35-94b8-3323ef377c72
95,96,Derek,Stewart,derek.stewart@acme.com,3.0,Derek,Stewart,660a03ca-6e7c-49c2-bce4-edba49d624fa
334,335,Kelsey,Craig,kelsey.craig@acme.com,5.0,Kelsey,Craig,c2dbb4ba-31fb-4a16-a764-5e850b2af1da
477,478,Wilson,Warren,wilson.warren@acme.com,6.0,Wilson,Warren,f9856d9b-1c81-4c30-9950-bdb565950e90
486,487,John,Payne,john.payne@acme.com,4.0,John,Payne,54d3887f-3af3-4744-bb70-533df32393d6
544,545,Melissa,Ellis,melissa.ellis@acme.com,6.0,Melissa,Ellis,b4ed0a44-892c-43d7-b944-7b69129c48fb
39,40,Naomi,Bailey,naomi.bailey@acme.com,4.0,Naomi,Bailey,db3407f4-6dba-41e2-880e-24cd6792c765
49,50,Alberta,,alberta.parker@acme.com,2.0,Alberta,,265d2bca-e58b-45bd-85cf-dbc97a0365f0
102,103,Henry,Douglas,henry.douglas@acme.com,1.0,Henry,Douglas,9f9ed9aa-43e4-4807-8630-4a908095c8fa
158,159,Madaline,Johnson,madaline.johnson@acme.com,5.0,Madaline,Johnson,5a7649ee-5707-42dd-9825-f030026b02d8
196,197,Arthur,Stewart,arthur.stewart@acme.com,5.0,Arthur,Stewart,132c72da-cc4a-4bbe-b3bf-00dfa64d7f85
541,542,Andrew,Kelly,andrew.kelly@acme.com,3.0,Andrew,Kelly,f5b9e3b2-9b3c-4d2c-96a9-0f352c9bd9b4
599,600,,,justin.carter@acme.com,6.0,,,719b5789-593e-42a5-8dfa-d94997a251c2
662,663,Chester,Kelley,chester.kelley@acme.com,6.0,Chester,Kelley,2e9391f0-2672-48af-b784-2ba74563760d
724,725,Clark,Murphy,clark.murphy@acme.com,4.0,Clark,Murphy,5809f4e4-08ee-4995-91c8-dfd8e2f67610
766,767,Deanna,Spencer,deanna.spencer@acme.com,1.0,Deanna,Spencer,45cf1d52-01b2-4682-972a-1bcfa86334cf
777,778,Chelsea,Myers,chelsea.myers@acme.com,2.0,Chelsea,Myers,f34f7b2b-8064-4ee4-ae29-60588de86ec4
789,790,Maya,Alexander,maya.alexander@acme.com,4.0,Maya,Alexander,6c1db71f-4801-45b1-a2dd-7afc4a991ed2
797,798,Briony,Hunt,briony.hunt@acme.com,1.0,Briony,Hunt,0452eac4-58a5-478c-b000-5aaf87fdfe97
56,57,Elise,West,elise.west@acme.com,1.0,Elise,West,c6bde780-9b48-4019-a0fb-9b6550186522
67,68,Olivia,Crawford,olivia.crawford@acme.com,4.0,Olivia,Crawford,71c25614-de64-4e69-b7ad-d864316b2745
165,166,Stella,Scott,stella.scott@acme.com,6.0,Stella,Scott,c569938d-49f0-45ea-8476-f561413d34e2
180,181,Ellia,Williams,ellia.williams@acme.com,1.0,Ellia,Williams,fcdd27fa-a510-410e-9e7d-c1a02c9e800a
473,474,Isabella,Turner,isabella.turner@acme.com,5.0,Isabella,Turner,83fa87c9-883a-4964-8f18-9f5540d31d7a
582,583,Derek,Lloyd,derek.lloyd@acme.com,1.0,Derek,Lloyd,2560854a-4042-41f9-be50-dc7948eacf7b
673,674,Melanie,Grant,melanie.grant@acme.com,1.0,Melanie,Grant,35a08daa-5550-4729-9f39-d7cfbe42cea5
999,1000,Annabella,Harper,annabella.harper@acme.com,6.0,Annabella,Harper,ed3fc8f6-a044-4d6d-b3f5-fc13e904aaeb
11,12,Caroline,Crawford,caroline.crawford@acme.com,4.0,Caroline,Crawford,11d71d1f-4125-4a4c-b538-98457f3ea6d2
40,41,Aiden,Stewart,aiden.stewart@acme.com,2.0,Aiden,Stewart,19b953b3-c758-4e21-9c07-06a28116f4b8
127,128,Daisy,Mitchell,daisy.mitchell@acme.com,6.0,Daisy,Mitchell,b879238f-7b27-4a6b-ac17-9a12b29cf70f
140,141,Steven,Evans,steven.evans@acme.com,4.0,Steven,Evans,7a192cc9-4338-4cd8-958b-41c63e1d64b3
191,192,Adam,Evans,adam.evans@acme.com,4.0,Adam,Evans,3f1b9166-bffd-4484-b77e-ca577f8e67df
360,361,Stuart,West,stuart.west@acme.com,3.0,Stuart,West,74b154c1-7f03-4adc-a60b-37b3f404c712
450,451,Sam,Sullivan,sam.sullivan@acme.com,2.0,Sam,Sullivan,9f751527-1d16-4fcf-915c-cc2e8dc67dd3
536,537,Deanna,Farrell,deanna.farrell@acme.com,3.0,Deanna,Farrell,54f71b11-8090-43a7-9a66-05eee0e98584
542,543,Abigail,Miller,abigail.miller@acme.com,2.0,Abigail,Miller,86bad9a7-6def-4664-bd0d-9b6f5cc835ae
654,655,Eric,Baker,eric.baker@acme.com,2.0,Eric,Baker,30c7b9a4-9e27-4180-9634-dce6b853a4fd
737,738,Sophia,Farrell,sophia.farrell@acme.com,6.0,Sophia,Farrell,9ef090d5-9a29-431b-a337-2cdd3b220921
745,746,Jessica,Montgomery,jessica.montgomery@acme.com,5.0,Jessica,Montgomery,704dff28-0432-4fb3-a89f-9010ab8d10ab
817,818,Kelvin,Johnson,kelvin.johnson@acme.com,2.0,Kelvin,Johnson,58a688f1-33a2-468a-8ef4-9467c564ca1b
874,875,Kirsten,Hill,kirsten.hill@acme.com,4.0,Kirsten,Hill,e5008fbd-bee5-4ba8-952a-e8ef612620ed
898,899,Vincent,Farrell,vincent.farrell@acme.com,6.0,Vincent,Farrell,27e5d9fb-2f50-441f-b9ce-b71973b3c456
124,125,Camila,Williams,camila.williams@acme.com,3.0,Camila,Williams,83f927e3-f30a-437f-836c-ae1a9bdbb192
183,184,Hailey,Hunt,hailey.hunt@acme.com,2.0,Hailey,Hunt,416ed4be-0a57-484d-aab9-08392e20de5e
325,326,Catherine,Campbell,catherine.campbell@acme.com,5.0,Catherine,Campbell,43d8f5a9-1888-42ff-b02a-72c9f1570321
567,568,Brooke,Roberts,brooke.roberts@acme.com,6.0,Brooke,Roberts,e24e2fb3-f677-4103-952c-a26fd3d7e1d9
601,602,Jessica,Phillips,jessica.phillips@acme.com,6.0,Jessica,Phillips,133d6554-1ef5-40dd-8b00-2b533167f599
873,874,Tyler,Richards,tyler.richards@acme.com,,Tyler,Richards,309fd150-f21c-4fed-b83b-d87f1ffde3ea
944,945,Jessica,Richardson,jessica.richardson@acme.com,1.0,Jessica,Richardson,44989d66-8cd0-4beb-ad38-a0ffa20a9dfc
1079,1080,Connie,Wells,connie.wells@acme.com,4.0,Connie,Wells,9a3f5a4a-4a16-40dd-9a95-cf1b84319938
198,199,Daniel,Turner,daniel.turner@acme.com,6.0,Daniel,Turner,7c0b8a75-3f3b-4dbf-9679-69ceef1f8b82
336,337,,,bruce.cooper@acme.com,1.0,,,b6cfc1b0-c52a-4a63-bf0c-9a17baa9306b
530,531,Carina,Allen,carina.allen@acme.com,1.0,Carina,Allen,a3723328-a202-407f-8115-5f680b8c102b
735,736,Darcy,Richardson,darcy.richardson@acme.com,2.0,Darcy,Richardson,291e4845-da1d-4b4d-8395-4e51ea16840d
748,749,Carl,Moore,carl.moore@acme.com,4.0,Carl,Moore,6b156b58-1468-4316-8e5d-4ad4a91cd0ce
877,878,Savana,Hall,savana.hall@acme.com,3.0,Savana,Hall,a7d21522-0b66-48ff-b9f1-2842bc5ad221
890,891,Elise,Hill,elise.hill@acme.com,2.0,Elise,Hill,6ad1a04e-ba3c-41f1-bfe3-b1cd38b32d0e
1091,1092,Reid,Perry,reid.perry@acme.com,2.0,Reid,Perry,9d8a1109-a38c-466d-bee3-d7e50567af5c
1140,1141,John,Dixon,john.dixon@acme.com,3.0,John,Dixon,4f190251-99dc-42a8-8f2a-08ef7f742da5
234,235,Oliver,Baker,oliver.baker@acme.com,6.0,Oliver,Baker,4f592fab-bff4-4124-949d-03b2c9b122ce
267,268,Lenny,Casey,lenny.casey@acme.com,5.0,Lenny,Casey,16f7c6ab-855f-4eca-95b4-06b6ba39a4a4
373,374,Alina,Martin,alina.martin@acme.com,1.0,Alina,Martin,4356a8dd-a8a5-4913-88ae-99d13dcd30e0
456,457,Kristian,Ellis,kristian.ellis@acme.com,1.0,Kristian,Ellis,3b6c3052-40aa-47fa-9938-b53d7796e163
551,552,Brianna,Andrews,brianna.andrews@acme.com,5.0,Brianna,Andrews,bcd20ad8-0460-43b0-be06-7fb6a9ce62d0
683,684,Amelia,Cole,amelia.cole@acme.com,6.0,Amelia,Cole,d6b3f99e-5902-40e7-a704-173992d77746
760,761,Alen,Ryan,alen.ryan@acme.com,6.0,Alen,Ryan,a1201d20-729b-4739-8a1b-c278d0895b1f
861,862,Miller,Cole,miller.cole@acme.com,3.0,Miller,Cole,3063f03c-8444-4fa2-9bf9-48ff070b2a35
885,886,Sabrina,Smith,sabrina.smith@acme.com,2.0,Sabrina,Smith,335130d2-0771-4719-8e1a-160e77c9f1c2
947,948,Heather,Ryan,heather.ryan@acme.com,3.0,Heather,Ryan,6a47cce8-7113-410c-a2c3-ba7a1dc4d833
954,955,Eddy,Barnes,eddy.barnes@acme.com,4.0,Eddy,Barnes,e3eca456-3cbd-4ad7-a7d6-bd8cebaf4dc5
1117,1118,Ada,Cameron,ada.cameron@acme.com,6.0,Ada,Cameron,bb471579-8e8a-434c-bd76-387f4c4db9bc
424,425,Stuart,Henderson,stuart.henderson@acme.com,1.0,Stuart,Henderson,282d6149-777d-4e3c-9340-7d3fa5ac9237
426,427,Tess,Anderson,tess.anderson@acme.com,1.0,Tess,Anderson,ce9c844a-debd-4f42-8aa9-c9396ad0959d
510,511,Samantha,Murphy,samantha.murphy@acme.com,4.0,Samantha,Murphy,260c7750-6f0c-40a0-904c-d9b994c17aa4
523,524,Briony,Craig,briony.craig@acme.com,1.0,Briony,Craig,1dbd68fa-f25b-4523-acc2-d9fb1f70ed06
734,735,Chelsea,Carter,chelsea.carter@acme.com,4.0,Chelsea,Carter,512d14fd-6346-4140-a268-a7c0162509bb
792,793,Maximilian,Fowler,maximilian.fowler@acme.com,2.0,Maximilian,Fowler,61dc3b92-0ee3-4127-ade9-8c2c30c6e4fe
951,952,Lenny,Bailey,lenny.bailey@acme.com,3.0,Lenny,Bailey,adcc89ce-8643-48eb-8692-06f8471e28c0
986,987,Agata,Douglas,agata.douglas@acme.com,3.0,Agata,Douglas,5a309f0d-ee21-4f51-91df-85d23bc8f104
17,18,Rafael,Dixon,rafael.dixon@acme.com,1.0,Rafael,Dixon,5b097f99-aec2-4818-a328-457bb45e706e
142,143,Edward,Morrison,edward.morrison@acme.com,6.0,Edward,Morrison,f280ce10-7f85-4bf7-acc7-cfef2aab9e20
178,179,Madaline,Perry,madaline.perry@acme.com,4.0,Madaline,Perry,6a0c93de-a365-4d26-b22d-b41bed8f6a3c
402,403,April,Payne,april.payne@acme.com,3.0,April,Payne,3573836c-36de-428b-b107-fed075e9f3cb
435,436,Edith,Wells,edith.wells@acme.com,2.0,Edith,Wells,9240c085-b714-4809-80e4-a1c594509a16
447,448,Jack,Riley,jack.riley@acme.com,6.0,Jack,Riley,796ac107-3963-4c3d-93a0-cf4f69c25b58
522,523,Spike,Bailey,spike.bailey@acme.com,3.0,Spike,Bailey,c653b934-77df-4236-bb0c-467f1559472c
527,528,Kimberly,Anderson,kimberly.anderson@acme.com,4.0,Kimberly,Anderson,9ac5a369-e745-4732-bfc3-c7d9416f9610
545,546,Ryan,Perry,ryan.perry@acme.com,2.0,Ryan,Perry,63799c57-7f5d-4703-a530-e0dbdd254d8d
759,760,Melissa,Richardson,melissa.richardson@acme.com,3.0,Melissa,Richardson,1d00c143-6146-4f0f-a093-157645a93a31
1160,1161,Annabella,Payne,annabella.payne@acme.com,6.0,Annabella,Payne,b22b67e2-ae9b-4da2-b5b8-dcdf466d4845
33,34,Alexander,Kelley,alexander.kelley@acme.com,1.0,Alexander,Kelley,38e5b7c3-5649-4e90-83df-ce55bd93e766
164,165,Jared,Anderson,jared.anderson@acme.com,5.0,Jared,Anderson,407a447d-cd0e-4c05-8bad-1000abf20226
322,323,Michael,Wells,michael.wells@acme.com,3.0,Michael,Wells,857e1e55-38d3-459f-852c-3e136f10dd2c
403,404,Paul,Chapman,paul.chapman@acme.com,2.0,Paul,Chapman,e8c92111-12ef-4070-8376-155a5c966783
407,408,George,Casey,george.casey@acme.com,5.0,George,Casey,29ddbf50-55c8-46b7-b3be-e9bfa7c9deec
592,593,Maria,Elliott,maria.elliott@acme.com,3.0,Maria,Elliott,eae9a10b-3da0-43b2-a525-6707fac1c3ed
714,715,Charlie,Moore,charlie.moore@acme.com,3.0,Charlie,Moore,ef3e3ddb-e882-483b-86cf-06a82936f8f8
764,765,Valeria,Montgomery,valeria.montgomery@acme.com,4.0,Valeria,Montgomery,9e59d25d-f7c5-4e41-8122-33fbbfb68512
940,941,Deanna,Parker,deanna.parker@acme.com,4.0,Deanna,Parker,254bee5b-fa41-4ca5-b528-969c702fb1b1
1041,1042,Sawyer,Payne,sawyer.payne@acme.com,1.0,Sawyer,Payne,651d233f-d366-4bed-b49d-1d0bf9b14708
25,26,Savana,Foster,savana.foster@acme.com,2.0,Savana,Foster,8d9880c2-a691-45c0-a273-edf980b03d98
143,144,Rosie,Turner,rosie.turner@acme.com,3.0,Rosie,Turner,b846bc10-d9bc-4ec2-919f-2fc52b3f1222
240,241,Catherine,Hawkins,catherine.hawkins@acme.com,3.0,Catherine,Hawkins,ea699f9a-ba68-44e1-83d1-f3fbf82ebf3b
333,334,Owen,Nelson,owen.nelson@acme.com,1.0,Owen,Nelson,41949358-01b9-4c3e-8ef5-6e2795a07171
436,437,Violet,Gray,violet.gray@acme.com,2.0,Violet,Gray,e7861b58-61a2-4104-b199-575c3d727ecd
517,518,Natalie,Johnston,natalie.johnston@acme.com,5.0,Natalie,Johnston,0a6fad23-f0f3-48c9-929b-039c16c85822
573,574,Alisa,Carroll,alisa.carroll@acme.com,2.0,Alisa,Carroll,4eafd0dc-7b55-4368-8997-74a82d814a0f
667,668,Adam,Thompson,adam.thompson@acme.com,1.0,Adam,Thompson,6455c996-4547-46ff-8676-78ae97813635
746,747,Jasmine,Cameron,jasmine.cameron@acme.com,4.0,Jasmine,Cameron,869ace59-fd0e-4660-b3d5-2f7c58bed45f
863,864,Alford,Harris,alford.harris@acme.com,6.0,Alford,Harris,653bea1b-ccc2-417f-9e68-10d8d4a9d688
913,914,Lenny,,lenny.reed@acme.com,2.0,Lenny,,72f782d0-c489-4b4f-a529-d8a12d7ee325
917,918,Robert,Dixon,robert.dixon@acme.com,5.0,Robert,Dixon,95617edc-5375-4c26-b6a5-b08568a50d67
959,960,Isabella,Kelly,isabella.kelly@acme.com,3.0,Isabella,Kelly,4ea5633c-851f-4bbe-9213-e8142fabce73
118,119,Frederick,Scott,frederick.scott@acme.com,3.0,Frederick,Scott,6f8cf6d0-9f7f-4ea2-93e8-c93498ad1dcd
162,163,Edith,Adams,edith.adams@acme.com,4.0,Edith,Adams,1cc7e5ea-9ed9-4631-8305-2a07307288a6
453,454,Cherry,Morrison,cherry.morrison@acme.com,6.0,Cherry,Morrison,93538a4d-fd5f-4fcc-a983-023551d977b3
620,621,Tess,Nelson,tess.nelson@acme.com,5.0,Tess,Nelson,f33618b0-33be-4772-a16a-bfd3c4106d49
626,627,Michael,West,michael.west@acme.com,6.0,Michael,West,4eb3d2e8-329d-4b57-b27f-1f97c94c6bd4
659,660,Edwin,Foster,edwin.foster@acme.com,1.0,Edwin,Foster,a1457b6d-0d0a-41bb-b17e-aa78b3fc8bf9
666,667,Caroline,Ross,caroline.ross@acme.com,6.0,Caroline,Ross,25366701-5603-493f-95bb-34f6ee14fffd
676,677,Rafael,Grant,rafael.grant@acme.com,6.0,Rafael,Grant,e7f7aada-53c1-45be-a7c8-0a9596b87374
987,988,Cherry,Carroll,cherry.carroll@acme.com,5.0,Cherry,Carroll,efc4793e-b18c-4d02-946e-73c2b2e5b975
1007,1008,Brad,Hill,brad.hill@acme.com,3.0,Brad,Hill,a10864a1-3505-404a-9858-6d74e33b9e5f
136,137,Savana,Riley,savana.riley@acme.com,3.0,Savana,Riley,fd53a1ff-080a-452a-adcf-6ffdc7c5ce7e
387,388,Sabrina,Morrison,sabrina.morrison@acme.com,4.0,Sabrina,Morrison,c7933fe2-20b8-48b7-8754-82306926c576
394,395,Joyce,Roberts,joyce.roberts@acme.com,1.0,Joyce,Roberts,4c94a22b-54d0-4e85-8420-d4e7e6bd47bc
429,430,Spike,Jones,spike.jones@acme.com,1.0,Spike,Jones,82aa36a4-8c42-43e5-86ea-816d43d3f53e
622,623,Melanie,Mitchell,melanie.mitchell@acme.com,4.0,Melanie,Mitchell,f4e156a7-a79c-4c28-adb9-5af0f40c0e09
655,656,Lucy,Baker,lucy.baker@acme.com,6.0,Lucy,Baker,bafd817a-3f22-4979-9529-c9172e9d9ae0
665,666,Lydia,Barrett,lydia.barrett@acme.com,4.0,Lydia,Barrett,d55f3bd7-d90c-42eb-a777-4543306b761e
684,685,Eddy,Farrell,eddy.farrell@acme.com,6.0,Eddy,Farrell,7a616459-9673-42b1-8483-5a3e8c1dd2b9
770,771,Miller,Johnson,miller.johnson@acme.com,4.0,Miller,Johnson,ab9907a2-af38-4505-9023-b25f9d7356e1
814,815,Antony,Morris,antony.morris@acme.com,6.0,Antony,Morris,e41cdc1b-a014-455d-8218-88ccc1189625
860,861,Vivian,Wells,vivian.wells@acme.com,2.0,Vivian,Wells,ef51f9ee-09b2-4e3c-9992-f67b1633a08f
1065,1066,Preston,Kelly,preston.kelly@acme.com,1.0,Preston,Kelly,11d91d08-5246-442f-a6d6-43985c5ea5e2
74,75,Julia,Owens,julia.owens@acme.com,3.0,Julia,Owens,55138f62-d550-4b72-b5a0-752abc5c4270
151,152,Agata,Carroll,agata.cocotal@acme.com,4.0,Agata,Carroll,88b8165b-6c5a-4cac-aeac-59b7bb8e3e91
331,332,Albert,Henderson,albert.henderson@acme.com,2.0,Albert,Henderson,743ba9eb-8fdd-4fd5-bf69-386ec0f0a40c
382,383,Evelyn,Higgins,evelyn.higgins@acme.com,3.0,Evelyn,Higgins,f0f19203-575c-4394-ab1a-6f8bfdb88db8
421,422,Camila,Ross,camila.ross@acme.com,1.0,Camila,Ross,8fefb590-6275-4fdf-87ac-56c40b45abe9
644,645,Alen,Johnston,alen.johnston@acme.com,3.0,Alen,Johnston,c86cbf35-416e-4814-938c-552337462fdf
761,762,Grace,Hill,grace.hill@acme.com,4.0,Grace,Hill,bd82dbea-af79-4ce3-9d61-41a377af52b0
955,956,Amelia,Crawford,amelia.crawford@acme.com,2.0,Amelia,Crawford,a1f69432-b48a-4dd1-9191-e29aa022d47f
1075,1076,Cherry,Phillips,cherry.phillips@acme.com,2.0,Cherry,Phillips,a6326313-eef8-4b5f-b5a5-8f130ff6dbca
144,145,Valeria,Roberts,valeria.roberts@acme.com,2.0,Valeria,Roberts,b2c3ee57-ad62-4752-953e-ad1a002a89a9
218,219,Isabella,Thomas,isabella.thomas@acme.com,6.0,Isabella,Thomas,9e08bfa1-bf0f-45c8-9aba-453fe33b7c50
291,292,Tyler,Murphy,tyler.murphy@acme.com,6.0,Tyler,Murphy,d1817d94-b17d-4d71-b459-b1b073793e7d
332,333,Mike,Sullivan,mike.sullivan@acme.com,3.0,Mike,Sullivan,676d8791-8d39-49ab-b83d-d068c718840d
632,633,Emma,Thompson,emma.thompson@acme.com,3.0,Emma,Thompson,5249ae29-4f64-471e-9cfa-55f32fbbab26
723,724,Ted,Crawford,ted.crawford@acme.com,1.0,Ted,Crawford,afbdb097-c604-443a-a713-c745aaf4cbf3
867,868,Oliver,Holmes,oliver.holmes@acme.com,3.0,Oliver,Holmes,d167dc28-4fc5-44e2-b2ac-a1faa3eadcd3
893,894,Daisy,Williams,daisy.williams@acme.com,2.0,Daisy,Williams,cd9f6e16-0c8d-4b02-b403-218ac8de545b
1100,1101,Max,Hamilton,max.hamilton@acme.com,5.0,Max,Hamilton,fe6a8ce8-7b20-4e29-852a-76ea6039444f
1109,1110,Arthur,Riley,arthur.riley@acme.com,3.0,Arthur,Riley,a1e5244f-120d-4655-9f8f-ff06165152c2
1119,1120,Naomi,Hawkins,naomi.hawkins@acme.com,4.0,Naomi,Hawkins,8e414a5b-3cc5-4448-bac5-0a5575f10ca6
1147,1148,Steven,Cunningham,steven.cunningham@acme.com,6.0,Steven,Cunningham,655897ee-097b-4d69-bb9c-2d8e7a2fc0b9
1157,1158,Kevin,Evans,kevin.evans@acme.com,5.0,Kevin,Evans,835cf260-b5f4-476c-8f67-405c83c89b80
1,2,Alford,Cooper,alford.cooper@acme.com,6.0,Alford,Cooper,d7cfd37c-bddf-41a3-9f2b-390698f443cb
63,64,Olivia,Grant,olivia.grant@acme.com,1.0,Olivia,Grant,8d782795-d456-46ec-84c1-4a9d00a22169
76,77,Edwin,Ryan,edwin.ryan@acme.com,5.0,Edwin,Ryan,cf4ca42f-f376-465e-93f2-0a239f01c26b
265,266,Arnold,Barrett,arnold.barrett@acme.com,6.0,Arnold,Barrett,c335a659-601c-4d15-9c09-222dd7c68681
288,289,Valeria,Craig,valeria.craig@acme.com,1.0,Valeria,Craig,e8793ccf-09e6-430f-ba3f-9f1a5cac11b6
372,373,Michael,Hill,michael.hill@acme.com,5.0,Michael,Hill,6d9c6bb5-64da-4e68-a9c9-bd229e9cbd49
410,411,Cadie,Harrison,cadie.harrison@acme.com,6.0,Cadie,Harrison,59a97ea7-9bd4-4e08-b4bd-bdeee60f4efc
572,573,Dexter,Gibson,dexter.gibson@acme.com,3.0,Dexter,Gibson,604a36c6-e5e3-405a-8c17-f91436382c3d
680,681,Sam,Murray,sam.murray@acme.com,4.0,Sam,Murray,7bd66c34-5e30-4658-9d0b-313d02af93d3
786,787,Oscar,Wright,oscar.wright@acme.com,1.0,Oscar,Wright,d6ef3948-2cfe-48ac-94ec-26153c456da2
815,816,Blake,Chapman,blake.chapman@acme.com,4.0,Blake,Chapman,47ad4920-782d-4162-9d16-b3a79da9c739
981,982,Jasmine,Howard,jasmine.howard@acme.com,6.0,Jasmine,Howard,10bfa894-1513-439c-a17a-f7c11ddf568d
1031,1032,Fiona,Johnson,fiona.johnson@acme.com,2.0,Fiona,Johnson,7bc534d2-3add-497b-8ec2-81c11e9f9bb1
1053,1054,Kevin,Riley,kevin.riley@acme.com,6.0,Kevin,Riley,59b94bd7-3b37-45c4-998c-a97a6322b77e
1073,1074,Nicole,Miller,nicole.miller@acme.com,6.0,Nicole,Miller,2aa5cd87-1c18-4857-a5b5-65577135ddef
188,189,Henry,Campbell,henry.campbell@acme.com,6.0,Henry,Campbell,9531eaff-07f0-41b2-8122-20456fd14e45
209,210,Brianna,Montgomery,brianna.montgomery@acme.com,4.0,Brianna,Montgomery,e04496cf-4b9f-4352-9d75-3fa3f6d7b586
228,229,Belinda,Smith,belinda.smith@acme.com,1.0,Belinda,Smith,18ac0fc2-baac-44d7-947b-7544492db75e
245,246,Heather,Turner,heather.turner@acme.com,6.0,Heather,Turner,83dde48e-be7a-4813-8f68-cfe0508e3cb2
386,387,Brooke,Wright,brooke.wright@acme.com,3.0,Brooke,Wright,d91d1f12-9f84-41b1-a701-82c9ae09c171
624,625,Heather,Casey,heather.casey@acme.com,5.0,Heather,Casey,763e0669-039d-4a7b-ad77-aaeb9a92b53d
736,737,Miranda,Cooper,miranda.cooper@acme.com,3.0,Miranda,Cooper,44028053-0d9d-4034-b3d2-91147970ab9d
1138,1139,Deanna,Cameron,deanna.cameron@acme.com,2.0,Deanna,Cameron,e2b63555-8d8a-45ca-913e-4942f09e25b4
82,83,Vivian,Cooper,vivian.cooper@acme.com,1.0,Vivian,Cooper,36a3548c-e6f4-43d1-9727-eb6e41475d48
85,86,Kevin,Kelley,kevin.kelley@acme.com,3.0,Kevin,Kelley,96ff4643-891f-4baa-9a4e-b7cd11d2d850
114,115,Ryan,Owens,ryan.owens@acme.com,4.0,Ryan,Owens,57539765-c6db-4960-b195-da3c621234eb
137,138,Alexander,Allen,alexander.allen@acme.com,2.0,Alexander,Allen,abb1f94c-24a2-4b13-803f-d7468df0cc80
202,203,Blake,Evans,blake.evans@acme.com,4.0,Blake,Evans,4340b7c7-55e5-4876-8dbf-b5611f444903
282,283,William,Clark,william.clark@acme.com,3.0,William,Clark,adae30aa-e369-40a2-9d58-e3c53785d0b7
345,346,Thomas,Parker,thomas.parker@acme.com,2.0,Thomas,Parker,94b6b0cf-a032-4047-ac5e-e4352e672487
351,352,Michelle,Turner,michelle.turner@acme.com,6.0,Michelle,Turner,30fe7dd8-47b1-4097-8d25-b1124e4beff4
